Provider,TotalClaims,TotalClaimAmount,AvgClaimAmount,MaxClaimAmount,UniquePhysicians,PotentialFraud,anomaly_score,behavior_risk
PRV56917,8,14880,1860.0,7000,7,0,-0.1383870810950749,0.030302415
PRV56918,7,142000,20285.714285714286,57000,7,1,0.0684454228511698,0.13263662
PRV56919,2,30,15.0,20,1,0,-0.1626650772609341,0.0
PRV56920,1,80,80.0,80,1,0,-0.1660638158773064,0.0
PRV56923,41,6030,147.0731707317073,1000,1,0,-0.1645374322680527,0.08294764
PRV56926,1,20,20.0,20,1,0,-0.1622632058487526,0.0
PRV56928,32,6530,204.0625,1100,2,0,-0.174968605915965,0.048117522
PRV56929,45,7670,170.44444444444446,2200,2,0,-0.1702350103938349,0.11688385
PRV56930,24,6680,278.3333333333333,2400,2,0,-0.1783470066819222,0.028922558
PRV56931,21,6610,314.7619047619048,1700,2,0,-0.1765293845256462,0.0260065
PRV56932,9,810,90.0,300,2,0,-0.1737411409899009,0.026374739
PRV56933,12,4660,388.3333333333333,1600,2,0,-0.1778513188375282,0.018098975
PRV56934,6,450,75.0,100,3,0,-0.1664130653411921,0.048554737
PRV56935,24,13190,549.5833333333334,3300,1,0,-0.1715115748784078,0.032572124
PRV56937,5,310,62.0,200,2,0,-0.1679574839102542,0.07694039
PRV56938,22,3840,174.54545454545453,900,4,0,-0.174741877082165,0.027092468
PRV56939,16,5080,317.5,1900,4,0,-0.1764049585159682,0.018627563
PRV56941,21,4280,203.8095238095238,800,1,0,-0.1749474162389118,0.025505997
PRV56942,24,6960,290.0,2100,6,0,-0.1747112724909275,0.027441878
PRV56944,3,180,60.0,100,1,0,-0.1661277334457064,0.0
PRV56945,57,21400,375.43859649122805,3300,2,0,-0.1749905034021794,0.14495164
PRV56946,2,120,60.0,100,2,0,-0.1667591237648343,0.0
PRV56947,3,580,193.3333333333333,500,2,0,-0.1763882245462135,0.0
PRV56948,3,670,223.3333333333333,500,2,0,-0.1770663693419329,0.0
PRV56949,104,31960,307.3076923076923,3300,2,0,-0.1626461638437436,0.15797745
PRV56950,3,1140,380.0,600,1,0,-0.1717334645790998,0.0
PRV56951,19,5170,272.10526315789474,1900,3,0,-0.1759818700298161,0.021528361
PRV56953,20,2870,143.5,700,3,0,-0.1733666649447179,0.02377298
PRV56954,20,2910,145.5,600,3,0,-0.1729917489141594,0.023761932
PRV56956,5,2810,562.0,2600,1,0,-0.171253214281003,0.13225655
PRV56957,138,44400,321.7391304347826,4060,1,0,-0.1468810896063652,0.14876924
PRV56958,13,4980,383.0769230769231,2100,2,0,-0.177225816934256,0.018902617
PRV56960,8,2540,317.5,800,3,0,-0.1741225707480438,0.034531787
PRV56963,6,1440,240.0,1000,2,0,-0.1778825759118843,0.04882269
PRV56964,5,1000,200.0,500,3,0,-0.1740627757360706,0.07741777
PRV56965,3,650,216.66666666666663,600,2,0,-0.1773089262460968,0.0
PRV56966,2,240,120.0,200,1,0,-0.1667222990191038,0.0
PRV56967,91,25440,279.56043956043953,2400,4,0,-0.1614647668441567,0.16445875
PRV56969,1,10,10.0,10,1,0,-0.1613966994978372,0.0
PRV56970,2,210,105.0,200,2,0,-0.1671871994277037,0.0
PRV56971,4,400,100.0,200,2,0,-0.1701645657275734,0.0
PRV56972,48,23760,495.0,3300,2,0,-0.1719624007165514,0.14523828
PRV56973,17,5220,307.05882352941177,1700,2,0,-0.176438196322649,0.020578463
PRV56974,1,80,80.0,80,1,0,-0.1660638158773064,0.0
PRV56976,6,1940,323.3333333333333,1600,4,0,-0.1725150729761492,0.049161896
PRV56977,8,1040,130.0,400,2,0,-0.1739413455434015,0.026397021
PRV56978,120,24030,200.25,2300,1,0,-0.1446719342789995,0.15894614
PRV56980,17,3070,180.58823529411765,900,3,0,-0.17796722823366,0.017969692
PRV56981,7,710,101.42857142857144,400,5,0,-0.169619862908651,0.034053117
PRV56982,24,9470,394.5833333333333,3200,2,0,-0.1774015119939505,0.032020092
PRV56984,3,780,260.0,700,1,0,-0.17494845384772,0.0
PRV56985,17,1940,114.11764705882354,600,3,0,-0.1747854644982536,0.018288858
PRV56986,2,310,155.0,300,1,0,-0.1694936077544828,0.0
PRV56987,7,1210,172.85714285714286,400,1,0,-0.1731372725191245,0.048857868
PRV56988,1,0,0.0,0,1,0,-0.1599584879572585,0.0
PRV56989,2,110,55.0,70,2,0,-0.1665216741747439,0.0
PRV56990,55,8320,151.27272727272728,1700,1,0,-0.1617557434778002,0.13279693
PRV56991,15,6640,442.6666666666667,3300,4,0,-0.1785313942637642,0.018319964
PRV56992,2,100,50.0,70,2,0,-0.1665216741747439,0.0
PRV56993,24,5400,225.0,1000,3,0,-0.1755334111031827,0.028907888
PRV56995,10,4330,433.0,3300,1,0,-0.1772505972043105,0.022812298
PRV56996,11,2040,185.45454545454547,700,2,0,-0.1791835685922448,0.01837474
PRV56997,25,2180,87.2,200,3,0,-0.1670091072424496,0.030025069
PRV56998,2,330,165.0,300,1,0,-0.1696559062907151,0.0
PRV56999,8,2350,293.75,1600,2,0,-0.1745417939133006,0.02664974
PRV57000,61,18910,310.0,3300,2,0,-0.1763217028046246,0.15688327
PRV57002,50,10450,209.0,2000,2,0,-0.1691789450266269,0.15210499
PRV57004,123,33440,271.869918699187,3300,5,0,-0.1575324209047266,0.16068946
PRV57005,2,310,155.0,300,1,0,-0.1694936077544828,0.0
PRV57006,105,40560,386.2857142857143,3300,2,0,-0.1582574242931458,0.15926778
PRV57010,57,24130,423.3333333333333,3300,2,0,-0.1729065972243849,0.17536157
PRV57011,17,3760,221.1764705882353,900,2,0,-0.1781638864056675,0.019256905
PRV57013,41,15650,381.7073170731707,3300,3,0,-0.1746706539880696,0.087890856
PRV57014,76,17170,225.92105263157896,3300,2,0,-0.1712679053127749,0.1455345
PRV57015,44,22930,521.1363636363636,10300,2,0,-0.161478012338376,0.12400682
PRV57016,16,197600,12350.0,33000,1,0,-0.0179043551953635,0.097124964
PRV57017,23,266100,11569.565217391304,51000,2,1,-0.0018943328377554,0.23320626
PRV57018,33,332690,10081.515151515152,36000,3,1,-0.0123221272089839,0.33499792
PRV57020,6,53000,8833.333333333334,16000,1,0,-0.0801163956572862,0.07218767
PRV57021,14,137000,9785.714285714286,34000,1,1,-0.0449558379091803,0.06229744
PRV57023,15,173000,11533.333333333334,31000,1,0,-0.0276699603154716,0.08957164
PRV57024,9,132700,14744.444444444443,46000,1,0,0.0140519723322274,0.06529343
PRV57025,49,144640,2951.8367346938776,37000,7,1,-0.0810140488038018,0.28422385
PRV57030,57,204810,3593.157894736842,47000,3,1,-0.057147575257885,0.34239897
PRV57031,152,203600,1339.4736842105262,27000,9,0,-0.074472905017799,0.1840519
PRV57033,53,217330,4100.566037735849,57000,5,0,-0.044008055079954,0.37400818
PRV57034,64,196130,3064.53125,23000,5,0,-0.0796602601319298,0.335742
PRV57036,20,8700,435.0,2100,4,0,-0.1736697836520577,0.024998158
PRV57038,33,6310,191.2121212121212,2200,2,0,-0.1740597613324283,0.039287128
PRV57039,5,910,182.0,400,2,0,-0.1752675006862756,0.07721959
PRV57041,26,5170,198.84615384615384,2300,2,0,-0.1747470119995719,0.03470641
PRV57043,1,50,50.0,50,1,0,-0.1639635810486024,0.0
PRV57046,97,28790,296.8041237113402,2600,7,0,-0.1617417745983271,0.13922633
PRV57047,16,4130,258.125,1500,1,0,-0.1759997349925948,0.0193997
PRV57048,5,220,44.0,70,2,0,-0.165082244902828,0.07691357
PRV57049,22,266560,12116.363636363636,101000,3,1,0.1122351764849027,0.19051284
PRV57051,3,1470,490.0,1400,2,0,-0.1716971574900456,0.0
PRV57052,13,7720,593.8461538461538,2900,2,0,-0.1759003170832965,0.018333709
PRV57053,23,11400,495.6521739130435,3300,1,0,-0.1722526264753341,0.030082496
PRV57054,27,5190,192.22222222222223,1900,6,0,-0.1712595498411558,0.037115674
PRV57056,10,1250,125.0,400,1,0,-0.1730050711704935,0.022122417
PRV57057,26,10560,406.1538461538461,3300,3,0,-0.1770736245478864,0.034242153
PRV57058,29,10520,362.7586206896552,2200,2,0,-0.175085633490224,0.04348766
PRV57059,9,4250,472.22222222222223,3300,1,0,-0.1754678944811316,0.0268962
PRV57061,1,100,100.0,100,1,0,-0.165468060812217,0.0
PRV57062,58,16020,276.2068965517241,2000,4,0,-0.1666830365276412,0.16397
PRV57063,1,40,40.0,40,1,0,-0.1628659375466221,0.0
PRV57067,18,3050,169.44444444444446,700,3,0,-0.1762297650466122,0.019223882
PRV57069,2,4000,2000.0,3000,2,0,-0.1434708474807669,0.0
PRV57072,4,30000,7500.0,13000,2,0,-0.0900740992418936,0.0
PRV57073,10,108000,10800.0,49000,1,0,-0.0204396974860702,0.063798025
PRV57074,7,59000,8428.57142857143,21000,2,0,-0.0857951294790712,0.054002803
PRV57075,2,16000,8000.0,11000,2,0,-0.0844154468348668,0.0
PRV57076,2,10000,5000.0,5000,1,0,-0.1046520302204266,0.0
PRV57077,3,29000,9666.666666666666,13000,1,0,-0.0655716400087385,0.0
PRV57078,10,75000,7500.0,16000,1,0,-0.0844670549995558,0.037700422
PRV57080,1,57000,57000.0,57000,1,0,0.1234073635000356,0.0
PRV57081,37,414000,11189.18918918919,93000,4,0,0.1088001673846768,0.52254856
PRV57082,5,100000,20000.0,57000,2,0,0.0609773088969128,0.1557989
PRV57084,8,62040,7755.0,18000,1,0,-0.0861759004155099,0.04506252
PRV57085,5,42000,8400.0,22000,1,0,-0.0748898118192583,0.101116054
PRV57086,6,53000,8833.333333333334,12000,1,0,-0.0795937660693653,0.07291529
PRV57087,4,31000,7750.0,11000,1,0,-0.0849172923945646,0.0
PRV57088,10,50590,5059.0,18000,3,0,-0.1126395324003455,0.029100308
PRV57089,3,21000,7000.0,8000,3,0,-0.0885984146652673,0.0
PRV57091,4,46000,11500.0,17000,1,0,-0.0489322872062221,0.0
PRV57092,2,7000,3500.0,4000,2,0,-0.1267536315916453,0.0
PRV57093,1,5000,5000.0,5000,1,0,-0.1057851751137979,0.0
PRV57094,3,48000,16000.0,19000,1,0,-0.0031949835346305,0.0
PRV57096,11,160000,14545.454545454546,57000,1,1,0.027697016788707,0.09623177
PRV57097,3,21000,7000.0,10000,2,0,-0.0945946042340298,0.0
PRV57098,49,490000,10000.0,37000,4,0,0.0189366662819,0.8213701
PRV57099,14,6440,460.0,2300,9,0,-0.170105158607817,0.01831583
PRV57100,25,7580,303.2,2400,7,0,-0.1754589232211932,0.031358972
PRV57101,263,369680,1405.6273764258556,36000,141,0,0.0960148984540858,0.28801724
PRV57102,16,63450,3965.625,46000,13,0,-0.0724951352763844,0.036881022
PRV57103,2049,892770,435.7101024890191,57000,167,1,0.2291603683297967,0.17559592
PRV57104,135,161630,1197.2592592592594,39000,14,1,-0.0711513802398645,0.12951972
PRV57105,4,540,135.0,400,4,0,-0.1699461555716283,0.0
PRV57107,13,5410,416.1538461538461,3300,10,0,-0.1739990072577435,0.017987672
PRV57108,49,73170,1493.265306122449,32000,22,0,-0.109306371653046,0.24893524
PRV57109,86,86790,1009.186046511628,32000,44,0,-0.0770800017405003,0.26776168
PRV57110,19,16830,885.7894736842105,15000,15,0,-0.1365867146973519,0.021327088
PRV57112,160,286220,1788.875,41000,8,0,-0.0467826615489588,0.36940005
PRV57113,7,28350,4050.0,19000,5,0,-0.1105455314789419,0.05689933
PRV57115,12,14050,1170.8333333333333,10000,8,0,-0.1460339691010963,0.020400826
PRV57116,7,590,84.28571428571429,400,6,0,-0.1666652573368682,0.048630442
PRV57117,190,552370,2907.2105263157896,30000,20,1,-0.0117962818593445,0.30678055
PRV57118,13,2480,190.7692307692308,1600,8,0,-0.1712055644071775,0.017685387
PRV57119,5,1330,266.0,700,4,0,-0.1714048929167224,0.07749316
PRV57120,48,187050,3896.875,37000,39,0,-0.0521637699294226,0.3446699
PRV57121,38,35470,933.421052631579,12000,7,0,-0.1505189172424712,0.08729362
PRV57122,14,10140,724.2857142857143,8000,9,0,-0.1558388890881138,0.019272111
PRV57124,58,106940,1843.793103448276,35000,37,0,-0.0776876917527739,0.20708646
PRV57125,370,95950,259.3243243243243,4400,24,0,-0.0703671085907616,0.15514798
PRV57126,43,82620,1921.3953488372088,13000,35,0,-0.104452040744516,0.1661867
PRV57127,22,81530,3705.909090909091,21000,20,0,-0.1042745943921296,0.05665008
PRV57128,60,20130,335.5,3300,11,0,-0.1754553478379631,0.1757891
PRV57129,282,397490,1409.5390070921983,57000,104,0,0.0665413699971234,0.24840598
PRV57130,3,260,86.66666666666667,100,3,0,-0.1652218654478225,0.0
PRV57131,2,880,440.0,800,1,0,-0.1712156101351535,0.0
PRV57132,9,3940,437.77777777777777,1800,2,0,-0.1737381687333636,0.022689678
PRV57133,14,1650,117.85714285714286,500,7,0,-0.1693746809505136,0.01763093
PRV57134,16,2870,179.375,800,12,0,-0.1670357299925759,0.017837763
PRV57136,43,8240,191.62790697674416,1200,3,0,-0.1692937067804228,0.10414531
PRV57137,43,9990,232.32558139534885,2000,6,0,-0.1717656660704652,0.09799376
PRV57138,6,3480,580.0,2000,5,0,-0.1670496076247077,0.049689583
PRV57139,16,5750,359.375,1700,5,0,-0.1736455464253511,0.019754121
PRV57140,2,450,225.0,400,1,0,-0.1700863746659232,0.0
PRV57141,17,175530,10325.29411764706,32000,1,0,-0.0358947313018627,0.09441193
PRV57142,12,6770,564.1666666666666,3000,3,0,-0.1764876680678823,0.019171778
PRV57143,1,100,100.0,100,1,0,-0.165468060812217,0.0
PRV57144,8,70000,8750.0,17000,3,0,-0.0809119863898797,0.04990449
PRV57145,4,70000,17500.0,48000,1,0,0.0403427125428996,0.0
PRV57146,9,103000,11444.444444444443,24000,3,0,-0.0481593812657248,0.05356768
PRV57147,12,4160,346.6666666666667,2030,3,0,-0.1766954055816295,0.020039158
PRV57148,83,200830,2419.638554216868,25000,37,0,-0.0614579641555231,0.29991835
PRV57149,143,27390,191.53846153846155,3000,46,0,-0.1000911617083099,0.13192941
PRV57150,166,37160,223.85542168674692,2500,73,0,-0.0530741842987345,0.14640152
PRV57151,515,169030,328.2135922330097,11300,53,0,-0.0048743985694172,0.15099064
PRV57152,400,102480,256.2,3300,168,0,0.0936037857238214,0.15368712
PRV57153,94,29690,315.8510638297872,3300,38,0,-0.1292945449597069,0.13852282
PRV57154,52,14630,281.34615384615387,2900,28,0,-0.1561254720152138,0.16412838
PRV57156,215,70570,328.2325581395349,3300,30,0,-0.1099933854811275,0.16706143
PRV57157,156,190460,1220.8974358974358,29000,22,0,-0.0765015245505646,0.19485836
PRV57158,271,411610,1518.8560885608856,57000,10,1,0.0026525701854637,0.20584548
PRV57159,228,62310,273.2894736842105,3300,22,0,-0.1213713468604795,0.14953989
PRV57160,101,36750,363.86138613861385,3300,32,0,-0.1370151129902848,0.15396146
PRV57161,6,1480,246.66666666666663,1000,5,0,-0.1740952879001668,0.07783704
PRV57162,104,195680,1881.5384615384608,90000,18,1,0.0517776255504612,0.47248745
PRV57165,37,39720,1073.5135135135135,20000,25,0,-0.1223079141532002,0.08796396
PRV57166,151,294700,1951.6556291390727,27000,78,1,0.014032444782712,0.28241932
PRV57167,238,65100,273.52941176470586,3300,7,1,-0.1302726765446025,0.17644443
PRV57168,75,37140,495.2,6100,37,0,-0.124034563036801,0.17108442
PRV57169,31,161880,5221.935483870968,30000,12,0,-0.0885644176530637,0.14645302
PRV57170,579,168360,290.77720207253884,4800,18,1,-0.0330610464921864,0.15297398
PRV57171,191,54690,286.3350785340314,4000,27,0,-0.1220875543405535,0.14769007
PRV57172,1760,1386100,787.5568181818181,52000,104,1,0.2168490941624683,0.19698893
PRV57173,1225,1326410,1082.7836734693878,120000,305,1,0.2727843313768778,0.17284223
PRV57174,54,95930,1776.4814814814815,16000,29,0,-0.1063916392954621,0.21686715
PRV57175,78,32600,417.948717948718,3300,50,0,-0.1045441028708365,0.1674009
PRV57176,131,61520,469.618320610687,11000,70,0,-0.0570817894894253,0.15604615
PRV57177,564,848370,1504.2021276595744,57000,31,1,0.0727923201896473,0.2406289
PRV57179,206,337460,1638.1553398058252,48000,75,1,0.0266585342492983,0.19912772
PRV57181,121,31910,263.7190082644628,3300,21,0,-0.1522919050719597,0.13606495
PRV57182,76,77000,1013.157894736842,35000,17,0,-0.0957004624005005,0.18315497
PRV57183,52,13170,253.2692307692308,1600,24,0,-0.1524716826168741,0.12859744
PRV57184,115,66960,582.2608695652174,25000,32,0,-0.1041208742113119,0.1579493
PRV57185,186,157400,846.236559139785,45000,21,1,-0.0536868125241957,0.14725825
PRV57186,42,11860,282.3809523809524,3300,27,0,-0.1570067676187448,0.09818622
PRV57187,114,35010,307.10526315789474,3300,71,0,-0.0694735173534174,0.15042819
PRV57188,21,47780,2275.2380952380954,19000,18,0,-0.1212220128104042,0.03519972
PRV57189,256,112310,438.7109375,30000,70,1,-0.0265292693421931,0.22886164
PRV57190,83,23850,287.34939759036143,3300,46,0,-0.1125401876109692,0.15365288
PRV57191,1500,2424430,1616.2866666666666,56000,4,1,0.2172789821447203,0.24743594
PRV57192,407,138900,341.2776412776413,8200,6,0,-0.0612897633603902,0.16079943
PRV57193,393,103520,263.40966921119593,3300,63,0,-0.0244011006338921,0.16512994
PRV57194,30,24260,808.6666666666666,13000,19,0,-0.1449090366267908,0.045034975
PRV57196,68,94830,1394.5588235294117,34000,18,0,-0.1007593965794426,0.18309015
PRV57197,100,115540,1155.4,28000,13,0,-0.1031336511663456,0.22212003
PRV57198,54,29200,540.7407407407408,8000,18,0,-0.1571952888356043,0.1758764
PRV57199,7,1970,281.42857142857144,1300,4,0,-0.1734075948881752,0.034330413
PRV57200,25,12150,486.0,3300,7,0,-0.1742972333339394,0.030730138
PRV57202,165,40810,247.3333333333333,3300,31,0,-0.1296864030872392,0.14297862
PRV57203,47,45610,970.4255319148936,31000,22,0,-0.1106055688274904,0.16545458
PRV57204,133,221970,1668.9473684210527,43000,26,1,-0.0584120538332021,0.21564189
PRV57205,93,135680,1458.9247311827958,47000,47,0,-0.0412353919160307,0.20877598
PRV57206,490,235300,480.2040816326531,57000,70,1,0.0462618079588875,0.15541317
PRV57207,73,18710,256.3013698630137,3300,13,0,-0.1716726986317548,0.14285143
PRV57208,113,224580,1987.433628318584,86000,80,0,0.1104755344459939,0.29217392
PRV57209,1108,485040,437.7617328519856,24000,157,1,0.1843868860949512,0.154875
PRV57210,43,137020,3186.5116279069766,32000,22,1,-0.0912205150500563,0.21855673
PRV57211,111,81930,738.1081081081081,9000,52,0,-0.080666258818395,0.1825119
PRV57212,101,34670,343.26732673267327,3300,18,0,-0.155928811501853,0.17817779
PRV57213,82,34040,415.1219512195122,5040,51,0,-0.0934815555325394,0.16219962
PRV57215,11,48970,4451.818181818182,18000,5,0,-0.1138806836150744,0.032897204
PRV57216,82,106260,1295.8536585365853,31000,33,0,-0.0918391048119119,0.21528217
PRV57217,62,119060,1920.3225806451608,27000,41,0,-0.0833451098341057,0.20577121
PRV57218,413,123230,298.3777239709443,14010,3,0,-0.0605851841217416,0.16958685
PRV57219,46,11830,257.17391304347825,3300,14,0,-0.1747643824976716,0.1209236
PRV57223,54,280530,5195.0,57000,19,1,-0.0406965633996299,0.5139945
PRV57224,214,78960,368.97196261682245,17000,51,0,-0.0656222459227057,0.15009962
PRV57225,178,437520,2457.9775280898875,30000,86,0,0.0416099274310232,0.3508624
PRV57227,52,191800,3688.4615384615386,34000,41,0,-0.0525345178028135,0.31651592
PRV57228,529,379370,717.1455576559546,40000,3,0,0.0179787824323702,0.20625253
PRV57230,181,299570,1655.0828729281768,31000,91,1,0.0291611767877065,0.20181322
PRV57231,48,179300,3735.4166666666665,42000,31,0,-0.0651482167983405,0.39476594
PRV57232,7,910,130.0,400,7,0,-0.1668680904148879,0.04875387
PRV57233,140,41920,299.42857142857144,5800,2,0,-0.1452158588250476,0.16055158
PRV57234,24,89100,3712.5,31000,12,0,-0.1060616947754877,0.06768002
PRV57235,15,27410,1827.3333333333333,19000,8,0,-0.1300483864945107,0.024512919
PRV57236,87,19170,220.3448275862069,3300,5,0,-0.1678974959681363,0.12671833
PRV57238,45,16940,376.44444444444446,10000,11,0,-0.1608639981030746,0.12148999
PRV57239,28,6180,220.7142857142857,1400,8,0,-0.1721812912498015,0.039258566
PRV57240,72,24790,344.30555555555554,3300,16,0,-0.1680975144401489,0.14488637
PRV57241,59,26180,443.728813559322,3300,28,0,-0.1561452617334377,0.1887603
PRV57242,103,31900,309.70873786407765,3300,2,0,-0.163293525446336,0.16137134
PRV57244,4,610,152.5,300,1,0,-0.1716369245385465,0.0
PRV57245,92,32790,356.4130434782609,3300,2,0,-0.164992702525572,0.15884964
PRV57246,6,4100,683.3333333333334,3300,1,0,-0.1674267530328069,0.049711846
PRV57247,11,960,87.27272727272727,500,1,0,-0.1731070437339903,0.018240618
PRV57248,6,220,36.66666666666666,70,1,0,-0.1633796960155046,0.048469033
PRV57250,23,12760,554.7826086956521,4040,1,0,-0.1694865896617952,0.027190564
PRV57251,15,156000,10400.0,31000,1,0,-0.036583895923451,0.067897476
PRV57252,3,18000,6000.0,11000,2,0,-0.1059090568798925,0.0
PRV57253,44,10910,247.95454545454547,2500,4,0,-0.1750418095261373,0.10509879
PRV57255,34,6890,202.64705882352945,900,4,0,-0.1741022168128444,0.055401016
PRV57256,8,1890,236.25,1500,1,0,-0.1744511390620829,0.026645195
PRV57257,17,4920,289.4117647058824,1400,3,0,-0.1765946728226874,0.019631743
PRV57259,48,16450,342.7083333333333,3300,1,0,-0.1740427113775549,0.14815755
PRV57261,10,1600,160.0,700,1,0,-0.1756293951470777,0.022213878
PRV57262,24,4160,173.33333333333334,900,1,0,-0.1721435966536171,0.02871446
PRV57263,52,30130,579.4230769230769,2900,1,0,-0.165657904989901,0.18156372
PRV57264,8,2760,345.0,1200,2,0,-0.1751929072533578,0.026729409
PRV57265,1,200,200.0,200,1,0,-0.166509409991149,0.0
PRV57266,34,9860,290.0,3000,2,0,-0.1774274532286537,0.055818092
PRV57269,37,5320,143.78378378378378,1000,3,0,-0.1700163976855341,0.06228323
PRV57270,9,1000,111.11111111111111,500,2,0,-0.1756307573838209,0.026388016
PRV57272,25,8770,350.8,3000,2,0,-0.1782751218400124,0.034076087
PRV57273,9,1090,121.11111111111111,600,1,0,-0.1740599974296237,0.022114312
PRV57274,4,130,32.5,80,2,0,-0.1652772310178452,0.0
PRV57275,61,11330,185.7377049180328,2000,2,0,-0.1639087449760113,0.16865814
PRV57276,13,4500,346.15384615384613,1300,1,0,-0.1741140314176008,0.018025216
PRV57277,7,1250,178.57142857142858,500,1,0,-0.1742008545911221,0.034284614
