Provider,TotalClaims,TotalClaimAmount,AvgClaimAmount,MaxClaimAmount,UniquePhysicians,PotentialFraud
PRV56870,13,119000,9153.846153846154,16000,3,0
PRV56871,11,4350,395.45454545454544,2000,3,0
PRV56873,2,6070,3035.0,6000,2,0
PRV56877,44,170410,3872.9545454545455,46000,17,1
PRV56878,26,6660,256.15384615384613,1300,1,0
PRV56879,7,8140,1162.857142857143,3300,4,0
PRV56880,2,260,130.0,200,2,0
PRV56881,78,17200,220.51282051282053,2200,5,0
PRV56882,21,4050,192.85714285714286,1200,4,0
PRV56884,8,1440,180.0,900,5,0
PRV56885,10,66050,6605.0,14000,3,0
PRV56886,11,1360,123.63636363636364,500,5,0
PRV56887,36,9120,253.33333333333334,2700,4,0
PRV56888,10,6050,605.0,3000,7,0
PRV56889,50,126550,2531.0,57000,12,0
PRV56890,12,4270,355.8333333333333,1500,1,0
PRV56891,1,10,10.0,10,1,0
PRV56892,13,3180,244.6153846153846,1600,1,0
PRV56893,7,3020,431.42857142857144,1500,4,0
PRV56894,26,4360,167.69230769230768,2100,6,0
PRV56895,14,145000,10357.142857142857,36000,7,0
PRV56896,3,60000,20000.0,57000,3,0
PRV56897,8,62000,7750.0,17000,5,0
PRV56900,2,19000,9500.0,16000,1,0
PRV56901,66,10190,154.3939393939394,1200,6,0
PRV56902,1,4000,4000.0,4000,1,0
PRV56903,2,57000,28500.0,49000,2,0
PRV56904,4,28000,7000.0,13000,4,0
PRV56905,15,6080,405.3333333333333,1600,9,0
PRV56906,7,52100,7442.857142857143,23000,5,0
PRV56907,15,5820,388.0,2200,1,0
PRV56908,2,5060,2530.0,5000,2,0
PRV56909,7,18590,2655.714285714286,7000,4,0
PRV56910,5,37260,7452.0,18000,2,0
PRV56912,7,90000,12857.142857142857,56000,5,0
PRV56914,6,70000,11666.666666666666,33000,1,0
PRV56915,4,30900,7725.0,20000,4,0
PRV56916,11,113700,10336.363636363636,29000,3,0
PRV56917,8,14880,1860.0,7000,7,0
PRV56918,7,142000,20285.714285714286,57000,7,1
PRV56919,2,30,15.0,20,1,0
PRV56920,1,80,80.0,80,1,0
PRV56923,41,6030,147.0731707317073,1000,1,0
PRV56926,1,20,20.0,20,1,0
PRV56928,32,6530,204.0625,1100,2,0
PRV56929,45,7670,170.44444444444446,2200,2,0
PRV56930,24,6680,278.3333333333333,2400,2,0
PRV56931,21,6610,314.76190476190476,1700,2,0
PRV56932,9,810,90.0,300,2,0
PRV56933,12,4660,388.3333333333333,1600,2,0
PRV56934,6,450,75.0,100,3,0
PRV56935,24,13190,549.5833333333334,3300,1,0
PRV56937,5,310,62.0,200,2,0
PRV56938,22,3840,174.54545454545453,900,4,0
PRV56939,16,5080,317.5,1900,4,0
PRV56941,21,4280,203.8095238095238,800,1,0
PRV56942,24,6960,290.0,2100,6,0
PRV56944,3,180,60.0,100,1,0
PRV56945,57,21400,375.43859649122805,3300,2,0
PRV56946,2,120,60.0,100,2,0
PRV56947,3,580,193.33333333333334,500,2,0
PRV56948,3,670,223.33333333333334,500,2,0
PRV56949,104,31960,307.3076923076923,3300,2,0
PRV56950,3,1140,380.0,600,1,0
PRV56951,19,5170,272.10526315789474,1900,3,0
PRV56953,20,2870,143.5,700,3,0
PRV56954,20,2910,145.5,600,3,0
PRV56956,5,2810,562.0,2600,1,0
PRV56957,138,44400,321.7391304347826,4060,1,0
PRV56958,13,4980,383.0769230769231,2100,2,0
PRV56960,8,2540,317.5,800,3,0
PRV56963,6,1440,240.0,1000,2,0
PRV56964,5,1000,200.0,500,3,0
PRV56965,3,650,216.66666666666666,600,2,0
PRV56966,2,240,120.0,200,1,0
PRV56967,91,25440,279.56043956043953,2400,4,0
PRV56969,1,10,10.0,10,1,0
PRV56970,2,210,105.0,200,2,0
PRV56971,4,400,100.0,200,2,0
PRV56972,48,23760,495.0,3300,2,0
PRV56973,17,5220,307.05882352941177,1700,2,0
PRV56974,1,80,80.0,80,1,0
PRV56976,6,1940,323.3333333333333,1600,4,0
PRV56977,8,1040,130.0,400,2,0
PRV56978,120,24030,200.25,2300,1,0
PRV56980,17,3070,180.58823529411765,900,3,0
PRV56981,7,710,101.42857142857143,400,5,0
PRV56982,24,9470,394.5833333333333,3200,2,0
PRV56984,3,780,260.0,700,1,0
PRV56985,17,1940,114.11764705882354,600,3,0
PRV56986,2,310,155.0,300,1,0
PRV56987,7,1210,172.85714285714286,400,1,0
PRV56988,1,0,0.0,0,1,0
PRV56989,2,110,55.0,70,2,0
PRV56990,55,8320,151.27272727272728,1700,1,0
PRV56991,15,6640,442.6666666666667,3300,4,0
PRV56992,2,100,50.0,70,2,0
PRV56993,24,5400,225.0,1000,3,0
PRV56995,10,4330,433.0,3300,1,0
PRV56996,11,2040,185.45454545454547,700,2,0
PRV56997,25,2180,87.2,200,3,0
PRV56998,2,330,165.0,300,1,0
PRV56999,8,2350,293.75,1600,2,0
PRV57000,61,18910,310.0,3300,2,0
PRV57002,50,10450,209.0,2000,2,0
PRV57004,123,33440,271.869918699187,3300,5,0
PRV57005,2,310,155.0,300,1,0
PRV57006,105,40560,386.2857142857143,3300,2,0
PRV57010,57,24130,423.3333333333333,3300,2,0
PRV57011,17,3760,221.1764705882353,900,2,0
PRV57013,41,15650,381.7073170731707,3300,3,0
PRV57014,76,17170,225.92105263157896,3300,2,0
PRV57015,44,22930,521.1363636363636,10300,2,0
PRV57016,16,197600,12350.0,33000,1,0
PRV57017,23,266100,11569.565217391304,51000,2,1
PRV57018,33,332690,10081.515151515152,36000,3,1
PRV57020,6,53000,8833.333333333334,16000,1,0
PRV57021,14,137000,9785.714285714286,34000,1,1
PRV57023,15,173000,11533.333333333334,31000,1,0
PRV57024,9,132700,14744.444444444445,46000,1,0
PRV57025,49,144640,2951.8367346938776,37000,7,1
PRV57030,57,204810,3593.157894736842,47000,3,1
PRV57031,152,203600,1339.4736842105262,27000,9,0
PRV57033,53,217330,4100.566037735849,57000,5,0
PRV57034,64,196130,3064.53125,23000,5,0
PRV57036,20,8700,435.0,2100,4,0
PRV57038,33,6310,191.21212121212122,2200,2,0
PRV57039,5,910,182.0,400,2,0
PRV57041,26,5170,198.84615384615384,2300,2,0
PRV57043,1,50,50.0,50,1,0
PRV57046,97,28790,296.8041237113402,2600,7,0
PRV57047,16,4130,258.125,1500,1,0
PRV57048,5,220,44.0,70,2,0
PRV57049,22,266560,12116.363636363636,101000,3,1
PRV57051,3,1470,490.0,1400,2,0
PRV57052,13,7720,593.8461538461538,2900,2,0
PRV57053,23,11400,495.6521739130435,3300,1,0
PRV57054,27,5190,192.22222222222223,1900,6,0
PRV57056,10,1250,125.0,400,1,0
PRV57057,26,10560,406.15384615384613,3300,3,0
PRV57058,29,10520,362.7586206896552,2200,2,0
PRV57059,9,4250,472.22222222222223,3300,1,0
PRV57061,1,100,100.0,100,1,0
PRV57062,58,16020,276.2068965517241,2000,4,0
PRV57063,1,40,40.0,40,1,0
PRV57067,18,3050,169.44444444444446,700,3,0
PRV57069,2,4000,2000.0,3000,2,0
PRV57072,4,30000,7500.0,13000,2,0
PRV57073,10,108000,10800.0,49000,1,0
PRV57074,7,59000,8428.57142857143,21000,2,0
PRV57075,2,16000,8000.0,11000,2,0
PRV57076,2,10000,5000.0,5000,1,0
PRV57077,3,29000,9666.666666666666,13000,1,0
PRV57078,10,75000,7500.0,16000,1,0
PRV57080,1,57000,57000.0,57000,1,0
PRV57081,37,414000,11189.18918918919,93000,4,0
PRV57082,5,100000,20000.0,57000,2,0
PRV57084,8,62040,7755.0,18000,1,0
PRV57085,5,42000,8400.0,22000,1,0
PRV57086,6,53000,8833.333333333334,12000,1,0
PRV57087,4,31000,7750.0,11000,1,0
PRV57088,10,50590,5059.0,18000,3,0
PRV57089,3,21000,7000.0,8000,3,0
PRV57091,4,46000,11500.0,17000,1,0
PRV57092,2,7000,3500.0,4000,2,0
PRV57093,1,5000,5000.0,5000,1,0
PRV57094,3,48000,16000.0,19000,1,0
PRV57096,11,160000,14545.454545454546,57000,1,1
PRV57097,3,21000,7000.0,10000,2,0
PRV57098,49,490000,10000.0,37000,4,0
PRV57099,14,6440,460.0,2300,9,0
PRV57100,25,7580,303.2,2400,7,0
PRV57101,263,369680,1405.6273764258556,36000,141,0
PRV57102,16,63450,3965.625,46000,13,0
PRV57103,2049,892770,435.71010248901905,57000,167,1
PRV57104,135,161630,1197.2592592592594,39000,14,1
PRV57105,4,540,135.0,400,4,0
PRV57107,13,5410,416.15384615384613,3300,10,0
PRV57108,49,73170,1493.265306122449,32000,22,0
PRV57109,86,86790,1009.1860465116279,32000,44,0
PRV57110,19,16830,885.7894736842105,15000,15,0
PRV57112,160,286220,1788.875,41000,8,0
PRV57113,7,28350,4050.0,19000,5,0
PRV57115,12,14050,1170.8333333333333,10000,8,0
PRV57116,7,590,84.28571428571429,400,6,0
PRV57117,190,552370,2907.2105263157896,30000,20,1
PRV57118,13,2480,190.76923076923077,1600,8,0
PRV57119,5,1330,266.0,700,4,0
PRV57120,48,187050,3896.875,37000,39,0
PRV57121,38,35470,933.421052631579,12000,7,0
PRV57122,14,10140,724.2857142857143,8000,9,0
PRV57124,58,106940,1843.7931034482758,35000,37,0
PRV57125,370,95950,259.3243243243243,4400,24,0
PRV57126,43,82620,1921.3953488372092,13000,35,0
PRV57127,22,81530,3705.909090909091,21000,20,0
PRV57128,60,20130,335.5,3300,11,0
PRV57129,282,397490,1409.5390070921985,57000,104,0
PRV57130,3,260,86.66666666666667,100,3,0
PRV57131,2,880,440.0,800,1,0
PRV57132,9,3940,437.77777777777777,1800,2,0
PRV57133,14,1650,117.85714285714286,500,7,0
PRV57134,16,2870,179.375,800,12,0
PRV57136,43,8240,191.62790697674419,1200,3,0
PRV57137,43,9990,232.32558139534885,2000,6,0
PRV57138,6,3480,580.0,2000,5,0
PRV57139,16,5750,359.375,1700,5,0
PRV57140,2,450,225.0,400,1,0
PRV57141,17,175530,10325.29411764706,32000,1,0
PRV57142,12,6770,564.1666666666666,3000,3,0
PRV57143,1,100,100.0,100,1,0
PRV57144,8,70000,8750.0,17000,3,0
PRV57145,4,70000,17500.0,48000,1,0
PRV57146,9,103000,11444.444444444445,24000,3,0
PRV57147,12,4160,346.6666666666667,2030,3,0
PRV57148,83,200830,2419.6385542168673,25000,37,0
PRV57149,143,27390,191.53846153846155,3000,46,0
PRV57150,166,37160,223.85542168674698,2500,73,0
PRV57151,515,169030,328.2135922330097,11300,53,0
PRV57152,400,102480,256.2,3300,168,0
PRV57153,94,29690,315.8510638297872,3300,38,0
PRV57154,52,14630,281.34615384615387,2900,28,0
PRV57156,215,70570,328.2325581395349,3300,30,0
PRV57157,156,190460,1220.8974358974358,29000,22,0
PRV57158,271,411610,1518.8560885608856,57000,10,1
PRV57159,228,62310,273.2894736842105,3300,22,0
PRV57160,101,36750,363.86138613861385,3300,32,0
PRV57161,6,1480,246.66666666666666,1000,5,0
PRV57162,104,195680,1881.5384615384614,90000,18,1
PRV57165,37,39720,1073.5135135135135,20000,25,0
PRV57166,151,294700,1951.6556291390727,27000,78,1
PRV57167,238,65100,273.52941176470586,3300,7,1
PRV57168,75,37140,495.2,6100,37,0
PRV57169,31,161880,5221.935483870968,30000,12,0
PRV57170,579,168360,290.77720207253884,4800,18,1
PRV57171,191,54690,286.3350785340314,4000,27,0
PRV57172,1760,1386100,787.5568181818181,52000,104,1
PRV57173,1225,1326410,1082.7836734693878,120000,305,1
PRV57174,54,95930,1776.4814814814815,16000,29,0
PRV57175,78,32600,417.94871794871796,3300,50,0
PRV57176,131,61520,469.618320610687,11000,70,0
PRV57177,564,848370,1504.2021276595744,57000,31,1
PRV57179,206,337460,1638.1553398058252,48000,75,1
PRV57181,121,31910,263.7190082644628,3300,21,0
PRV57182,76,77000,1013.1578947368421,35000,17,0
PRV57183,52,13170,253.26923076923077,1600,24,0
PRV57184,115,66960,582.2608695652174,25000,32,0
PRV57185,186,157400,846.236559139785,45000,21,1
PRV57186,42,11860,282.3809523809524,3300,27,0
PRV57187,114,35010,307.10526315789474,3300,71,0
PRV57188,21,47780,2275.2380952380954,19000,18,0
PRV57189,256,112310,438.7109375,30000,70,1
PRV57190,83,23850,287.34939759036143,3300,46,0
PRV57191,1500,2424430,1616.2866666666666,56000,4,1
PRV57192,407,138900,341.2776412776413,8200,6,0
PRV57193,393,103520,263.40966921119593,3300,63,0
PRV57194,30,24260,808.6666666666666,13000,19,0
PRV57196,68,94830,1394.5588235294117,34000,18,0
PRV57197,100,115540,1155.4,28000,13,0
PRV57198,54,29200,540.7407407407408,8000,18,0
PRV57199,7,1970,281.42857142857144,1300,4,0
PRV57200,25,12150,486.0,3300,7,0
PRV57202,165,40810,247.33333333333334,3300,31,0
PRV57203,47,45610,970.4255319148937,31000,22,0
PRV57204,133,221970,1668.9473684210527,43000,26,1
PRV57205,93,135680,1458.9247311827958,47000,47,0
PRV57206,490,235300,480.2040816326531,57000,70,1
PRV57207,73,18710,256.3013698630137,3300,13,0
PRV57208,113,224580,1987.4336283185842,86000,80,0
PRV57209,1108,485040,437.7617328519856,24000,157,1
PRV57210,43,137020,3186.5116279069766,32000,22,1
PRV57211,111,81930,738.1081081081081,9000,52,0
PRV57212,101,34670,343.26732673267327,3300,18,0
PRV57213,82,34040,415.1219512195122,5040,51,0
PRV57215,11,48970,4451.818181818182,18000,5,0
PRV57216,82,106260,1295.8536585365853,31000,33,0
PRV57217,62,119060,1920.3225806451612,27000,41,0
PRV57218,413,123230,298.3777239709443,14010,3,0
PRV57219,46,11830,257.17391304347825,3300,14,0
PRV57223,54,280530,5195.0,57000,19,1
PRV57224,214,78960,368.97196261682245,17000,51,0
PRV57225,178,437520,2457.9775280898875,30000,86,0
PRV57227,52,191800,3688.4615384615386,34000,41,0
PRV57228,529,379370,717.1455576559546,40000,3,0
PRV57230,181,299570,1655.0828729281768,31000,91,1
PRV57231,48,179300,3735.4166666666665,42000,31,0
PRV57232,7,910,130.0,400,7,0
PRV57233,140,41920,299.42857142857144,5800,2,0
PRV57234,24,89100,3712.5,31000,12,0
PRV57235,15,27410,1827.3333333333333,19000,8,0
PRV57236,87,19170,220.3448275862069,3300,5,0
PRV57238,45,16940,376.44444444444446,10000,11,0
PRV57239,28,6180,220.71428571428572,1400,8,0
PRV57240,72,24790,344.30555555555554,3300,16,0
PRV57241,59,26180,443.728813559322,3300,28,0
PRV57242,103,31900,309.70873786407765,3300,2,0
PRV57244,4,610,152.5,300,1,0
PRV57245,92,32790,356.4130434782609,3300,2,0
PRV57246,6,4100,683.3333333333334,3300,1,0
PRV57247,11,960,87.27272727272727,500,1,0
PRV57248,6,220,36.666666666666664,70,1,0
PRV57250,23,12760,554.7826086956521,4040,1,0
PRV57251,15,156000,10400.0,31000,1,0
PRV57252,3,18000,6000.0,11000,2,0
PRV57253,44,10910,247.95454545454547,2500,4,0
PRV57255,34,6890,202.64705882352942,900,4,0
PRV57256,8,1890,236.25,1500,1,0
PRV57257,17,4920,289.4117647058824,1400,3,0
PRV57259,48,16450,342.7083333333333,3300,1,0
PRV57261,10,1600,160.0,700,1,0
PRV57262,24,4160,173.33333333333334,900,1,0
PRV57263,52,30130,579.4230769230769,2900,1,0
PRV57264,8,2760,345.0,1200,2,0
PRV57265,1,200,200.0,200,1,0
PRV57266,34,9860,290.0,3000,2,0
PRV57269,37,5320,143.78378378378378,1000,3,0
PRV57270,9,1000,111.11111111111111,500,2,0
PRV57272,25,8770,350.8,3000,2,0
PRV57273,9,1090,121.11111111111111,600,1,0
PRV57274,4,130,32.5,80,2,0
PRV57275,61,11330,185.7377049180328,2000,2,0
PRV57276,13,4500,346.15384615384613,1300,1,0
PRV57277,7,1250,178.57142857142858,500,1,0
PRV57278,7,950,135.71428571428572,300,2,0
PRV57280,3,170,56.666666666666664,70,1,0
PRV57282,41,8350,203.65853658536585,1800,2,1
PRV57283,1,900,900.0,900,1,0
PRV57284,23,161570,7024.782608695652,19000,5,1
PRV57285,8,83000,10375.0,28000,1,0
PRV57286,2,20,10.0,20,1,0
PRV57287,289,80390,278.16608996539793,3300,1,0
PRV57288,93,27650,297.31182795698925,3300,1,0
PRV57289,10,5830,583.0,3300,1,0
PRV57290,2,55000,27500.0,55000,2,0
PRV57291,3,1400,466.6666666666667,1100,1,0
PRV57293,12,100000,8333.333333333334,13000,1,0
PRV57294,2,12000,6000.0,9000,1,0
PRV57295,14,173000,12357.142857142857,57000,1,1
PRV57297,8,53000,6625.0,12000,1,1
PRV57298,3,14000,4666.666666666667,7000,3,0
PRV57299,6,40000,6666.666666666667,14000,2,0
PRV57301,32,42090,1315.3125,10000,16,0
PRV57302,4,14160,3540.0,10000,4,0
PRV57303,105,116860,1112.952380952381,23000,54,0
PRV57304,93,68540,736.989247311828,16000,20,0
PRV57305,675,175750,260.3703703703704,3300,1,0
PRV57306,2315,629460,271.9049676025918,4000,23,1
PRV57307,38,141740,3730.0,39000,28,0
PRV57308,6,3100,516.6666666666666,2500,3,0
PRV57309,35,108260,3093.1428571428573,34000,25,0
PRV57310,122,673420,5519.836065573771,57000,51,1
PRV57311,338,85340,252.4852071005917,3300,28,0
PRV57312,334,91320,273.41317365269464,3300,18,1
PRV57313,402,101970,253.65671641791045,3300,1,0
PRV57314,48,15270,318.125,2300,30,0
PRV57315,22,5960,270.90909090909093,1700,13,0
PRV57316,85,384920,4528.470588235294,57000,27,0
PRV57317,458,926330,2022.5545851528384,57000,28,1
PRV57318,150,44180,294.53333333333336,7060,48,0
PRV57319,279,177460,636.0573476702509,15000,97,0
PRV57320,38,104310,2745.0,17000,27,0
PRV57321,84,181460,2160.2380952380954,36000,32,0
PRV57322,33,60790,1842.121212121212,19000,28,0
PRV57324,117,213550,1825.2136752136753,35000,75,0
PRV57325,41,11580,282.4390243902439,2800,21,0
PRV57326,5,37000,7400.0,12000,4,0
PRV57327,3,190,63.333333333333336,90,3,0
PRV57328,38,5360,141.05263157894737,1600,29,0
PRV57329,36,11470,318.6111111111111,2500,27,0
PRV57330,34,75570,2222.6470588235293,12000,12,0
PRV57331,141,217200,1540.4255319148936,35000,92,0
PRV57332,98,22560,230.20408163265307,1700,32,0
PRV57333,1004,291020,289.8605577689243,3300,9,0
PRV57334,68,450080,6618.823529411765,57000,32,0
PRV57335,807,284670,352.75092936802974,28000,46,1
PRV57336,135,28220,209.03703703703704,2900,81,0
PRV57339,458,105130,229.5414847161572,3300,16,0
PRV57340,41,204360,4984.390243902439,49000,25,0
PRV57341,177,816350,4612.146892655367,57000,69,1
PRV57343,75,37090,494.53333333333336,3300,34,0
PRV57344,480,428700,893.125,37000,37,1
PRV57345,88,465320,5287.727272727273,49000,34,1
PRV57346,532,150430,282.7631578947368,3300,32,0
PRV57347,145,145560,1003.8620689655172,17000,91,0
PRV57348,920,255770,278.0108695652174,3300,6,0
PRV57350,46,71390,1551.9565217391305,18000,11,0
PRV57351,34,20180,593.5294117647059,14000,13,0
PRV57352,44,25050,569.3181818181819,9000,18,0
PRV57354,22,8510,386.8181818181818,2100,11,0
PRV57355,34,16240,477.6470588235294,3300,5,0
PRV57356,67,23570,351.7910447761194,2500,23,0
PRV57357,16,114700,7168.75,21000,2,0
PRV57358,77,12200,158.44155844155844,3300,1,0
PRV57359,102,34390,337.15686274509807,3300,1,0
PRV57361,60,18790,313.1666666666667,3400,6,0
PRV57363,2,400,200.0,300,2,0
PRV57364,10,42650,4265.0,23000,6,0
PRV57365,183,57260,312.89617486338796,3300,10,0
PRV57366,12,4960,413.3333333333333,3300,6,0
PRV57367,11,8070,733.6363636363636,3300,4,0
PRV57368,22,3500,159.0909090909091,900,4,0
PRV57369,28,119350,4262.5,40000,18,0
PRV57371,1,70,70.0,70,1,0
PRV57372,32,123750,3867.1875,24000,7,0
PRV57373,2,800,400.0,700,2,0
PRV57374,6,800,133.33333333333334,400,5,0
PRV57375,81,72220,891.604938271605,18000,10,0
PRV57376,20,5060,253.0,1800,7,0
PRV57378,35,6780,193.71428571428572,1400,11,0
PRV57379,28,56380,2013.5714285714287,36000,11,0
PRV57380,87,22880,262.98850574712645,3300,7,0
PRV57381,49,18640,380.40816326530614,2600,2,0
PRV57382,79,99810,1263.4177215189873,57000,17,0
PRV57385,90,21930,243.66666666666666,3300,2,0
PRV57386,1,300,300.0,300,1,0
PRV57388,9,1660,184.44444444444446,500,3,0
PRV57389,6,3810,635.0,3300,2,0
PRV57390,55,10840,197.0909090909091,2100,1,0
PRV57391,19,4780,251.57894736842104,1200,1,0
PRV57392,2,70,35.0,60,2,0
PRV57393,5,2800,560.0,2300,2,0
PRV57394,16,6630,414.375,3300,5,0
PRV57396,1,0,0.0,0,1,0
PRV57397,7,65000,9285.714285714286,30000,1,0
PRV57398,3,50600,16866.666666666668,47000,1,0
PRV57399,1,57000,57000.0,57000,1,0
PRV57400,8,67000,8375.0,21000,3,0
PRV57401,8,65000,8125.0,17000,1,0
PRV57402,1,20,20.0,20,1,0
PRV57403,15,172000,11466.666666666666,36000,5,0
PRV57404,46,74250,1614.1304347826087,14000,28,0
PRV57405,32,5690,177.8125,900,23,0
PRV57406,68,505460,7433.235294117647,75000,18,0
PRV57407,217,62860,289.6774193548387,4060,18,0
PRV57408,55,8650,157.27272727272728,1800,42,0
PRV57409,71,218620,3079.154929577465,23000,40,1
PRV57410,241,57710,239.46058091286307,3300,20,0
PRV57411,29,8560,295.17241379310343,3100,22,0
PRV57412,298,150380,504.6308724832215,19000,34,0
PRV57413,52,18030,346.7307692307692,3100,4,0
PRV57414,28,215460,7695.0,54000,19,0
PRV57415,86,39090,454.5348837209302,3300,9,0
PRV57416,7,1200,171.42857142857142,600,5,0
PRV57417,9,2620,291.1111111111111,2300,6,0
PRV57419,17,4900,288.2352941176471,2600,8,0
PRV57421,35,8080,230.85714285714286,2900,22,0
PRV57422,104,33620,323.2692307692308,3100,10,0
PRV57423,47,21380,454.8936170212766,3300,21,0
PRV57424,38,11890,312.89473684210526,3300,15,0
PRV57425,124,345720,2788.064516129032,50000,40,1
PRV57426,60,16240,270.6666666666667,3300,19,0
PRV57427,30,113590,3786.3333333333335,19000,18,0
PRV57429,154,41490,269.4155844155844,3300,44,0
PRV57431,24,13600,566.6666666666666,2600,8,0
PRV57432,48,13420,279.5833333333333,3300,30,0
PRV57433,70,141500,2021.4285714285713,20000,46,0
PRV57434,316,83990,265.7911392405063,3300,10,0
PRV57435,25,4860,194.4,800,16,0
PRV57436,41,10950,267.0731707317073,2400,23,0
PRV57437,27,63170,2339.6296296296296,22000,18,0
PRV57438,14,24180,1727.142857142857,9000,5,0
PRV57440,4,330,82.5,200,3,0
PRV57441,74,26660,360.27027027027026,3300,7,0
PRV57443,52,33790,649.8076923076923,16000,8,0
PRV57444,13,7550,580.7692307692307,3200,8,0
PRV57445,30,22150,738.3333333333334,8020,8,0
PRV57446,8,5600,700.0,2900,3,0
PRV57447,9,4240,471.1111111111111,2700,6,0
PRV57448,205,51920,253.26829268292684,3300,23,0
PRV57449,103,28380,275.5339805825243,3300,17,0
PRV57450,11,4750,431.8181818181818,3300,5,0
PRV57452,3,120,40.0,80,3,0
PRV57453,17,2850,167.64705882352942,1900,5,0
PRV57454,42,5610,133.57142857142858,1800,2,0
PRV57455,6,2130,355.0,1000,2,0
PRV57456,16,2350,146.875,1200,5,0
PRV57459,11,4600,418.1818181818182,3300,1,0
PRV57460,36,7840,217.77777777777777,2000,3,0
PRV57461,1,0,0.0,0,1,0
PRV57462,10,1560,156.0,300,3,0
PRV57463,28,7410,264.64285714285717,1900,3,0
PRV57464,2,80,40.0,40,2,0
PRV57465,22,2730,124.0909090909091,600,2,0
PRV57467,1,40,40.0,40,1,0
PRV57468,12,2300,191.66666666666666,1100,2,0
PRV57469,58,22050,380.17241379310343,3300,1,0
PRV57470,12,1610,134.16666666666666,400,4,0
PRV57471,2,350,175.0,300,1,0
PRV57472,4,1700,425.0,1500,2,0
PRV57473,1,90,90.0,90,1,0
PRV57474,4,830,207.5,500,1,0
PRV57475,23,9340,406.0869565217391,3300,1,0
PRV57476,145,47070,324.62068965517244,3300,3,0
PRV57477,85,22740,267.52941176470586,3300,1,0
PRV57479,19,7220,380.0,3200,2,0
PRV57481,62,776000,12516.129032258064,57000,5,1
PRV57484,9,1090,121.11111111111111,500,1,0
PRV57485,10,1670,167.0,700,1,0
PRV57486,35,4430,126.57142857142857,1900,1,0
PRV57487,15,140000,9333.333333333334,25000,1,0
PRV57488,5,540,108.0,300,2,0
PRV57489,17,182000,10705.882352941177,39000,6,0
PRV57490,21,201200,9580.952380952382,25000,1,0
PRV57491,116,30830,265.7758620689655,2300,28,0
PRV57492,117,348030,2974.6153846153848,26000,62,0
PRV57495,113,400530,3544.5132743362833,57000,65,1
PRV57496,38,7750,203.94736842105263,3300,21,0
PRV57499,18,8940,496.6666666666667,3300,13,0
PRV57500,79,26090,330.253164556962,3300,44,0
PRV57501,64,11740,183.4375,1600,29,0
PRV57502,260,1197550,4605.961538461538,57000,75,1
PRV57504,28,5910,211.07142857142858,1500,12,0
