Provider,TotalClaims,TotalClaimAmount,AvgClaimAmount,MaxClaimAmount,UniquePhysicians,PotentialFraud,anomaly_score
PRV56482,28,14780,527.8571428571429,5200,12,0,-0.16537317668296558
PRV56483,32,25850,807.8125,7000,25,0,-0.14163346515359582
PRV56484,9,6980,775.5555555555555,3300,7,0,-0.16315544948384247
PRV56485,48,26790,558.125,10000,5,0,-0.1633131540039542
PRV56486,77,26220,340.5194805194805,8000,8,0,-0.15584460765050862
PRV56487,27,12230,452.962962962963,9000,18,0,-0.15518987163416686
PRV56489,21,9350,445.2380952380952,3300,10,0,-0.17420691837081143
PRV56490,14,78170,5583.571428571428,19000,5,0,-0.10253985177899372
PRV56494,560,185430,331.125,3300,31,0,-0.02198344770894911
PRV56495,36,11750,326.3888888888889,3300,3,0,-0.17761636383346857
PRV56496,41,13620,332.1951219512195,3300,1,0,-0.17443449839891612
PRV56497,30,12540,418.0,3300,5,0,-0.17572907889786965
PRV56498,7,2510,358.57142857142856,2000,3,0,-0.17263339775980036
PRV56500,151,65010,430.5298013245033,8000,3,0,-0.12952647285047397
PRV56501,232,175190,755.1293103448276,35000,14,1,-0.062126791454074015
PRV56502,7,1410,201.42857142857144,700,4,0,-0.17410696134999115
PRV56504,66,17090,258.93939393939394,3300,7,0,-0.1756456881184858
PRV56507,42,260300,6197.619047619048,99000,10,0,0.08566041985181194
PRV56508,177,48580,274.4632768361582,3300,7,0,-0.14669473268744088
PRV56509,117,42370,362.13675213675214,3300,7,0,-0.15796787477293472
PRV56510,9,800,88.88888888888889,300,5,0,-0.16918700815775078
PRV56511,23,6060,263.4782608695652,2400,3,0,-0.1788842988183088
PRV56512,27,10050,372.22222222222223,2200,1,0,-0.17278231729091897
PRV56514,6,1230,205.0,500,1,0,-0.17487851221246364
PRV56515,7,2640,377.1428571428572,1900,2,0,-0.1747433805785581
PRV56517,123,38170,310.3252032520325,4060,3,0,-0.1510011074323907
PRV56518,2,900,450.0,600,2,0,-0.17174771440296532
PRV56519,7,69000,9857.142857142857,19000,1,0,-0.06522542956353128
PRV56521,32,11840,370.0,3300,4,0,-0.17680370536433482
PRV56522,3,1700,566.6666666666666,1100,2,0,-0.1722473827906938
PRV56523,21,6670,317.6190476190476,1400,2,1,-0.1755739527725636
PRV56524,3,120,40.0,60,1,0,-0.1643061712864829
PRV56525,66,18830,285.3030303030303,3300,1,0,-0.17331294628846716
PRV56526,32,9020,281.875,3300,1,0,-0.17474644622011232
PRV56527,57,19990,350.70175438596493,3300,1,0,-0.17305399312167763
PRV56528,21,2400,114.28571428571428,1100,2,0,-0.17588668335888402
PRV56529,34,4970,146.1764705882353,1000,3,0,-0.171133972038727
PRV56530,3,380,126.66666666666669,300,3,0,-0.16897651708135797
PRV56531,5,300,60.0,100,1,0,-0.16412450323575623
PRV56533,15,93000,6200.0,27000,2,0,-0.09269590309490655
PRV56535,67,17920,267.46268656716416,3300,1,0,-0.17345967460730954
PRV56536,65,17500,269.2307692307692,3300,1,0,-0.17417799052231547
PRV56537,104,22710,218.3653846153846,3300,2,0,-0.16073166781383386
PRV56538,23,4480,194.7826086956522,2200,1,0,-0.17332587881095324
PRV56539,1,900,900.0,900,1,0,-0.1539118429091869
PRV56540,1,0,0.0,0,1,0,-0.15995848795725853
PRV56541,54,584000,10814.814814814816,57000,7,1,0.04439526253234194
PRV56543,4,22000,5500.0,10000,2,0,-0.10916957862387605
PRV56544,20,99630,4981.5,12000,2,0,-0.09704689954933865
PRV56545,1,7000,7000.0,7000,1,0,-0.08580438109736199
PRV56546,9,80000,8888.888888888889,29000,1,0,-0.06632107437176821
PRV56547,7,60000,8571.42857142857,20000,4,0,-0.08323492675039024
PRV56548,8,124000,15500.0,66000,2,0,0.04704709667005813
PRV56549,2,14000,7000.0,10000,1,0,-0.08823415284734631
PRV56550,80,554890,6936.125,55000,20,1,0.007124644997905216
PRV56551,36,14070,390.8333333333333,3300,6,0,-0.17774696122449357
PRV56552,24,7390,307.9166666666667,2100,13,0,-0.17037868288207314
PRV56553,65,14620,224.92307692307693,3000,16,0,-0.1708416805107864
PRV56554,48,13810,287.7083333333333,3300,28,0,-0.15950737127962378
PRV56555,69,494800,7171.014492753623,38000,16,0,-0.006094292002134072
PRV56556,880,852530,968.7840909090908,32000,12,0,0.10342660232715861
PRV56557,65,22690,349.0769230769231,2900,42,0,-0.12727346678544826
PRV56559,1113,345330,310.26954177897574,7060,21,0,0.05791254064036999
PRV56560,2313,3212000,1388.672719412019,57000,26,1,0.23367752067027492
PRV56562,37,48650,1314.8648648648648,30000,23,0,-0.11034331993158003
PRV56563,30,96890,3229.6666666666665,37000,20,0,-0.0886299686829522
PRV56566,176,68110,386.9886363636364,12000,7,1,-0.12547712055606874
PRV56568,131,62180,474.6564885496183,9050,12,0,-0.140219150080305
PRV56570,30,150940,5031.333333333333,39000,23,0,-0.06428225268976018
PRV56571,11,31520,2865.454545454545,18000,10,0,-0.12014716332581082
PRV56572,20,3890,194.5,1100,13,0,-0.16627469372627973
PRV56574,62,121180,1954.516129032258,39000,37,0,-0.06905361259642773
PRV56575,830,1154530,1391.0,57000,15,1,0.13177976706889183
PRV56576,234,67150,286.96581196581195,4000,2,0,-0.12070401226272015
PRV56577,293,112430,383.7201365187713,14000,134,0,0.05638143535871343
PRV56578,81,138730,1712.716049382716,37000,44,0,-0.05981608960630064
PRV56579,39,6850,175.64102564102564,1500,9,0,-0.16991317124609068
PRV56580,185,62890,339.94594594594594,3300,99,0,-0.009217027853882565
PRV56581,7,2110,301.42857142857144,900,1,0,-0.17417765781297256
PRV56582,1,30,30.0,30,1,0,-0.16250498731409774
PRV56583,24,109070,4544.583333333333,23000,22,0,-0.08692508469148952
PRV56584,55,36660,666.5454545454545,9000,11,0,-0.15979518590481312
PRV56585,7,25090,3584.285714285714,12000,6,0,-0.12331812160155065
PRV56586,4,370,92.5,200,3,0,-0.16726871706362978
PRV56587,473,377970,799.0909090909091,43000,103,1,0.07854521873929154
PRV56588,269,1030600,3831.226765799257,42000,108,1,0.1306108594024643
PRV56589,24,42650,1777.0833333333333,12000,14,0,-0.14087992845291858
PRV56590,33,10410,315.45454545454544,3300,22,0,-0.16346607250807987
PRV56591,143,135460,947.2727272727273,13000,35,1,-0.08762824643994999
PRV56592,118,732240,6205.423728813559,68000,47,1,0.06814041348698596
PRV56593,46,13490,293.2608695652174,2000,15,0,-0.16591388999833806
PRV56594,70,29730,424.7142857142857,3300,29,0,-0.1527873465793101
PRV56595,56,15760,281.42857142857144,3300,42,0,-0.12859055450404394
PRV56596,18,4140,230.0,1900,16,0,-0.1626665256722885
PRV56597,191,52120,272.87958115183244,3300,1,0,-0.1367503636092744
PRV56598,280,87080,311.0,3300,42,0,-0.06883593251974252
PRV56601,33,11510,348.7878787878788,3000,10,0,-0.17478945751245073
PRV56602,145,55810,384.8965517241379,3300,22,0,-0.14204912867277342
PRV56603,4,6120,1530.0,6000,4,0,-0.14529509228728726
PRV56604,29,9780,337.2413793103448,3300,18,0,-0.17042952424416602
PRV56605,108,51240,474.44444444444446,8000,3,1,-0.14343055925607817
PRV56606,64,94550,1477.34375,17000,19,0,-0.1210997096425297
PRV56607,72,48820,678.0555555555555,20000,6,0,-0.13425481482679602
PRV56608,856,235250,274.8247663551402,3300,48,1,0.053316485280378134
PRV56610,30,76590,2553.0,14000,18,0,-0.1185133295981094
PRV56611,123,26970,219.26829268292684,3100,19,0,-0.15250447943220646
PRV56613,304,81390,267.73026315789474,3300,12,0,-0.10369799631714105
PRV56614,26,126100,4850.0,27000,14,0,-0.09699551932281497
PRV56615,129,64650,501.1627906976744,21000,32,0,-0.10651275344103467
PRV56616,176,38150,216.76136363636363,3300,4,1,-0.14522344311457397
PRV56618,135,32210,238.59259259259255,3300,9,0,-0.1568847273602993
PRV56621,91,31940,350.989010989011,3300,63,0,-0.08783862930686098
PRV56622,26,8930,343.46153846153845,2200,18,0,-0.16474229673023283
PRV56624,22,187460,8520.90909090909,57000,17,1,-0.019171012573888924
PRV56625,36,10020,278.3333333333333,3300,25,0,-0.1580330310066712
PRV56626,94,65670,698.6170212765958,33000,25,0,-0.09658977046422035
PRV56628,101,110420,1093.2673267326732,24000,40,0,-0.08326461447359551
PRV56630,159,597230,3756.1635220125786,50000,44,1,0.009989437785013044
PRV56632,73,64920,889.3150684931506,9000,2,0,-0.13918072400082887
PRV56633,5,600,120.0,300,4,0,-0.16880347548206087
PRV56634,206,55830,271.0194174757282,3300,4,0,-0.13666011068987205
PRV56635,10,2270,227.0,1400,9,0,-0.1697743134127136
PRV56637,161,40250,250.0,3300,65,0,-0.07226987151105391
PRV56638,26,7230,278.0769230769231,2600,21,0,-0.16477117522611273
PRV56639,96,46400,483.3333333333333,3300,2,0,-0.1581758422490968
PRV56640,23,7320,318.2608695652174,1600,14,0,-0.16743685458342006
PRV56641,1,100,100.0,100,1,0,-0.16546806081221704
PRV56642,141,45430,322.1985815602837,3300,1,0,-0.1512144417874225
PRV56643,24,72690,3028.75,12000,16,0,-0.11857524637847244
PRV56645,64,22720,355.0,2500,39,0,-0.12883214274634586
PRV56647,183,1288910,7043.224043715847,44000,57,1,0.1412787468341714
PRV56648,49,14940,304.8979591836735,3300,23,0,-0.16566601513015533
PRV56649,266,192350,723.1203007518797,51000,9,1,-0.02157220504255919
PRV56651,71,18630,262.3943661971831,6050,13,0,-0.16228212093703887
PRV56653,72,21060,292.5,3300,3,0,-0.17240046594548286
PRV56654,49,17620,359.59183673469386,2600,1,0,-0.1711489310156798
PRV56655,251,69380,276.41434262948206,3400,30,0,-0.10395039482042573
PRV56656,42,14060,334.7619047619048,2700,1,0,-0.17249697491419447
PRV56657,20,5200,260.0,1800,13,0,-0.16760406965023195
PRV56658,70,35160,502.2857142857143,20000,38,0,-0.11035054717613763
PRV56659,141,34550,245.03546099290784,5000,3,0,-0.1441608339900991
PRV56660,4,180,45.0,100,2,0,-0.1655904317117401
PRV56662,9,15290,1698.888888888889,7000,3,0,-0.14700019253830554
PRV56663,251,159640,636.01593625498,20000,29,0,-0.06708092896013657
PRV56664,15,59600,3973.3333333333335,57000,3,0,-0.05074212461583899
PRV56667,32,6300,196.875,2700,12,0,-0.1687695897276501
PRV56668,73,623470,8540.684931506848,57000,18,1,0.03340460344633778
PRV56669,40,283610,7090.25,41000,9,1,-0.04262802603169763
PRV56671,43,35340,821.8604651162791,16000,22,0,-0.13546603140573077
PRV56672,161,40980,254.53416149068323,3300,20,0,-0.1440033059634836
PRV56673,4,42640,10660.0,24000,3,0,-0.0590396426603913
PRV56674,46,15860,344.7826086956522,3300,9,0,-0.17637001246073697
PRV56675,323,98690,305.54179566563465,3300,14,0,-0.09455900604249862
PRV56677,1,20,20.0,20,1,0,-0.16226320584875265
PRV56679,25,4170,166.8,1000,6,0,-0.1723435507955247
PRV56680,33,64400,1951.5151515151515,23000,18,0,-0.1251473821988029
PRV56681,5,790,158.0,500,4,0,-0.17156486163848622
PRV56682,19,16410,863.6842105263158,7000,9,0,-0.15482731278879114
PRV56683,167,54880,328.622754491018,3300,13,0,-0.14818345474696565
PRV56684,92,172070,1870.3260869565215,36000,60,0,-0.02771628875581772
PRV56685,405,435290,1074.79012345679,46000,24,1,0.013704990411418372
PRV56686,20,143000,7150.0,55000,10,0,-0.04457749448570397
PRV56687,9,4120,457.77777777777777,3300,5,0,-0.1753324620219826
PRV56688,37,7860,212.4324324324324,3000,14,0,-0.17336194664708704
PRV56689,1794,505530,281.7892976588629,3400,16,1,0.126723963350156
PRV56691,4,340,85.0,100,4,0,-0.16170154296667127
PRV56693,373,91230,244.5844504021448,4010,23,0,-0.07167884537206803
PRV56694,8,3950,493.75,1100,8,0,-0.1637892220563965
PRV56696,34,69220,2035.8823529411768,17000,25,0,-0.11160831961193007
PRV56697,78,21570,276.53846153846155,3300,11,0,-0.16968149222457668
PRV56699,3,550,183.33333333333331,400,2,0,-0.17562393335035964
PRV56700,5,640,128.0,500,4,0,-0.1708146018361114
PRV56701,23,36680,1594.7826086956522,13000,16,0,-0.13899410211501745
PRV56702,224,47350,211.38392857142856,3200,35,0,-0.10223093236957459
PRV56703,48,186070,3876.4583333333335,32000,24,0,-0.08155084762342568
PRV56705,16,61120,3820.0,38000,13,0,-0.08991487108245705
PRV56706,347,346360,998.1556195965418,20000,17,1,-0.02084913066535643
PRV56707,18,2860,158.88888888888889,500,2,0,-0.17575502253783787
PRV56708,7,3530,504.2857142857143,2700,4,0,-0.1733041178794315
PRV56710,67,64690,965.5223880597016,8000,21,0,-0.1384269421592475
PRV56711,63,107950,1713.4920634920634,28000,14,1,-0.11397551737707473
PRV56712,4,5310,1327.5,3000,3,0,-0.15180328871946763
PRV56713,173,499920,2889.7109826589594,54000,41,0,0.0032763204260506384
PRV56715,13,18670,1436.1538461538462,7000,9,0,-0.14641517250422942
PRV56716,124,47360,381.9354838709677,5800,13,0,-0.14369907453385428
PRV56717,8,11400,1425.0,11000,8,0,-0.13569756855515325
PRV56718,142,32620,229.7183098591549,2500,11,0,-0.15045455995585905
PRV56719,67,123600,1844.7761194029847,34000,51,1,-0.052762617445201276
PRV56720,12,18750,1562.5,12000,8,0,-0.13980298822928505
PRV56721,202,60120,297.6237623762376,3300,7,0,-0.1379976435397764
PRV56722,25,24770,990.8,10000,16,0,-0.15030387995158917
PRV56723,18,2830,157.22222222222223,1900,4,0,-0.17555984123076612
PRV56724,26,85860,3302.3076923076924,23000,18,0,-0.1124465283564165
PRV56725,291,99310,341.27147766323026,4050,14,0,-0.09755133626146206
PRV56726,16,72440,4527.5,57000,15,0,-0.04938875031577705
PRV56728,42,10640,253.33333333333331,3300,11,0,-0.17568150725457876
PRV56729,219,70080,320.0,8400,44,0,-0.0790337982755388
PRV56730,54,303950,5628.703703703704,40000,34,1,-0.030264651651256358
PRV56731,20,109700,5485.0,57000,13,1,-0.04978373893213622
PRV56732,28,172920,6175.714285714285,57000,20,1,-0.043781163801859424
PRV56733,198,123300,622.7272727272727,17000,9,0,-0.09649492504857765
PRV56734,22,109700,4986.363636363636,57000,18,0,-0.048117460698977044
PRV56735,412,133630,324.3446601941748,3300,3,0,-0.0626010630099354
PRV56738,512,268680,524.765625,13000,9,0,-0.027054972683957623
PRV56739,5,11150,2230.0,11000,3,0,-0.12947925680229905
PRV56740,45,8720,193.77777777777777,1900,25,0,-0.14984978345796507
PRV56741,25,5620,224.8,1300,19,0,-0.1606565006060704
PRV56742,35,120750,3450.0,41000,4,0,-0.07602979567007778
PRV56743,393,126960,323.0534351145038,9020,24,0,-0.05846566509843004
PRV56745,132,27460,208.03030303030303,2400,5,0,-0.1480038272963306
PRV56746,43,171030,3977.441860465117,38000,37,0,-0.056846146058341485
PRV56747,16,18530,1158.125,12000,11,0,-0.14314951760526762
PRV56748,463,1415780,3057.840172786177,79000,11,1,0.16525954499579876
PRV56749,28,110210,3936.071428571429,20000,26,0,-0.0857343329588302
PRV56750,11,26350,2395.454545454545,25000,11,0,-0.10417693980965381
PRV56751,84,86410,1028.690476190476,34000,4,0,-0.09040721574796501
PRV56752,25,16120,644.8,12000,14,0,-0.15288434606178353
PRV56753,24,100080,4170.0,25000,15,0,-0.10168050533077394
PRV56754,109,74050,679.3577981651376,11000,33,0,-0.10999892965525421
PRV56755,18,54160,3008.8888888888887,35000,13,0,-0.09716711100105135
PRV56758,531,164890,310.52730696798494,6400,9,0,-0.04627345179900483
PRV56759,11,28260,2569.090909090909,21000,9,0,-0.11802691401790882
PRV56760,643,188300,292.8460342146189,3300,7,0,-0.02924554802947149
PRV56761,117,832220,7112.991452991453,57000,15,0,0.0469392523736647
PRV56762,39,10710,274.61538461538464,3000,14,0,-0.17349622832422779
PRV56763,26,116490,4480.384615384615,36000,23,0,-0.07348478805455722
PRV56764,201,95680,476.0199004975124,25000,41,0,-0.07232269666366409
PRV56765,22,5970,271.3636363636364,1600,18,0,-0.16093673520460622
PRV56766,29,24780,854.4827586206897,11000,21,0,-0.14558222250255548
PRV56767,18,51570,2865.0,23000,16,0,-0.11634256778225188
PRV56768,4,17000,4250.0,8000,2,0,-0.11561799093775144
PRV56769,23,35120,1526.9565217391305,12000,21,0,-0.13547516015243938
PRV56771,2,460,230.0,400,2,0,-0.170779291444763
PRV56772,70,47960,685.1428571428571,14000,34,0,-0.12101208385040918
PRV56773,43,64730,1505.3488372093022,16000,9,0,-0.13869445810378517
PRV56774,1,4000,4000.0,4000,1,0,-0.11743147273686178
PRV56775,18,34350,1908.3333333333333,15000,14,0,-0.13421993056409437
PRV56777,44,113150,2571.590909090909,28000,37,0,-0.08140769360162681
PRV56778,38,122180,3215.2631578947367,24000,32,0,-0.08269597607217644
PRV56780,7,880,125.71428571428572,400,3,0,-0.1731027159264763
PRV56782,288,90010,312.53472222222223,9030,18,0,-0.09353140299277979
PRV56783,85,25430,299.1764705882353,3100,1,0,-0.16597839644600587
PRV56784,19,6920,364.2105263157895,2080,11,0,-0.17100253856453856
PRV56788,177,50070,282.8813559322034,3300,6,0,-0.1470382585750989
PRV56789,67,63510,947.910447761194,18000,6,0,-0.13357471200345888
PRV56790,91,34990,384.5054945054945,5400,13,0,-0.15450370251834405
PRV56791,233,67030,287.6824034334764,3300,6,0,-0.1293493012745101
PRV56792,8,2460,307.5,800,4,0,-0.1719331877112671
PRV56793,31,56330,1817.0967741935483,20000,14,0,-0.13067332335691245
PRV56796,92,71490,777.0652173913044,26000,45,0,-0.08545207452105291
PRV56797,5,1260,252.0,800,2,0,-0.17612123276831726
PRV56798,24,10100,420.8333333333333,2400,16,0,-0.16597726584560207
PRV56800,57,100830,1768.9473684210527,20000,16,0,-0.12075809763304446
PRV56801,25,8210,328.4,3300,11,0,-0.17652116493297143
PRV56802,13,185000,14230.76923076923,53000,1,0,0.01506086223049985
PRV56803,795,319420,401.7861635220126,28000,130,0,0.13324087312244437
PRV56805,1,70,70.0,70,1,0,-0.16655022598790825
PRV56807,91,22740,249.8901098901099,3500,2,0,-0.16636011049544586
PRV56808,62,433610,6993.709677419355,54000,14,1,-0.013387960789279063
PRV56809,44,45270,1028.8636363636365,13000,13,0,-0.1479454201232886
PRV56810,14,7890,563.5714285714286,2900,7,0,-0.17362217871395158
PRV56811,62,106050,1710.483870967742,35000,41,0,-0.07071033218818668
PRV56813,106,33940,320.188679245283,3300,14,0,-0.15958461295996118
PRV56816,15,7040,469.3333333333333,2100,13,0,-0.16502829851170536
PRV56818,20,45540,2277.0,26000,15,0,-0.11134631595724376
PRV56819,25,220900,8836.0,57000,3,0,-0.01888868420651274
PRV56820,5,820,164.0,300,2,0,-0.17405190686448435
PRV56821,12,3160,263.3333333333333,2000,12,0,-0.16792193968406288
PRV56823,18,6320,351.1111111111111,1900,8,0,-0.17263446393747062
PRV56824,136,47540,349.55882352941177,3300,2,0,-0.15132799419079923
PRV56826,24,20870,869.5833333333334,7000,15,0,-0.15581838917176333
PRV56828,142,40510,285.28169014084506,3300,21,0,-0.14930072244349918
PRV56829,193,56270,291.55440414507774,4800,2,0,-0.13076403014922056
PRV56830,7,6580,940.0,3300,2,0,-0.15923555269369383
PRV56831,5,760,152.0,500,4,0,-0.17021287374644828
PRV56832,11,7520,683.6363636363636,4000,5,0,-0.1669214479376549
PRV56833,8,710,88.75,500,5,0,-0.16961302628498248
PRV56834,16,6850,428.125,3000,7,0,-0.17540213075304317
PRV56835,103,24640,239.2233009708738,3300,6,0,-0.1637075283767086
PRV56836,3,740,246.66666666666663,600,2,0,-0.17705687876939447
PRV56837,42,17170,408.8095238095238,3300,3,0,-0.17437428868629523
PRV56839,12,17870,1489.1666666666667,9000,10,0,-0.14617179578315903
PRV56840,89,19090,214.4943820224719,1800,10,0,-0.15677817370598235
PRV56843,2,860,430.0,800,2,0,-0.17276172668655942
PRV56845,9,600,66.66666666666667,200,5,0,-0.16741569919602312
PRV56846,21,7020,334.2857142857143,3300,5,0,-0.17890894674748686
PRV56850,17,4650,273.52941176470586,1600,4,0,-0.17845413732719584
PRV56851,20,7380,369.0,2000,5,0,-0.17401595429499256
PRV56852,20,1960,98.0,700,5,0,-0.17158686659781558
PRV56853,27,5340,197.77777777777777,2400,3,0,-0.17438273321765257
PRV56854,3,600,200.0,500,2,0,-0.17638822454621356
PRV56855,4,290,72.5,200,2,0,-0.16969685525930533
PRV56856,90,23670,263.0,3000,17,0,-0.15951366900865854
PRV56857,46,16480,358.2608695652174,3300,1,0,-0.17385304100076748
PRV56858,40,7870,196.75,1900,6,0,-0.17019631297319338
PRV56860,3,2570,856.6666666666666,2400,3,0,-0.1580812534519636
PRV56861,31,5560,179.3548387096774,1200,7,0,-0.16963487217081735
PRV56862,14,2990,213.57142857142856,2100,1,0,-0.17452378096984367
PRV56863,52,14070,270.5769230769231,3300,4,0,-0.17649613201493397
PRV56864,24,3800,158.33333333333334,1500,5,0,-0.1731037958291412
PRV56866,68,27180,399.7058823529412,3300,7,0,-0.17263938287269048
PRV56867,9,3430,381.1111111111111,2000,1,0,-0.1741698967061851
PRV56868,18,7590,421.6666666666667,2700,6,0,-0.17600592822825328
PRV56869,36,11220,311.6666666666667,2200,2,0,-0.1728393647857912
PRV56870,13,119000,9153.846153846154,16000,3,0,-0.0630579226010392
PRV56871,11,4350,395.45454545454544,2000,3,0,-0.17562913386488727
PRV56873,2,6070,3035.0,6000,2,0,-0.12850520322853454
PRV56877,44,170410,3872.9545454545455,46000,17,1,-0.06964145160816088
PRV56878,26,6660,256.15384615384613,1300,1,0,-0.17197479195876192
PRV56879,7,8140,1162.857142857143,3300,4,0,-0.1533771881978752
PRV56880,2,260,130.0,200,2,0,-0.1670561002465814
PRV56881,78,17200,220.51282051282053,2200,5,0,-0.16219552075908883
